fcidcode,consumed_mean,inedible_mean,fl_mean,FLper100gram,fcid_desc,Foodgroup_FCID,my_sum,my_consumed_sum,my_inedible_sum,my_prop,my_consumed_prop,my_inedible_prop
2301235000,0.9868941829229327,0,1.0444597206128274e-4,0.0105833,Olive,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.9202077121948846,1.7335125248518106,0
301237000,14.070006099401285,2.993618214244909,0.0018741248124402514,0.010983157962177288,"Onion, bulb",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,16.511733980621358,24.714434657842308,14.93721271894379
301238000,0.4690444876244564,0,4.890070210177533e-4,0.10425600000000002,"Onion, bulb, dried",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,4.3083330374287305,0.8238922754631235,0
302239000,0.6429042701694498,0.13678813780165966,1.664864898030807e-4,0.021352842236377095,"Onion, green",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,1.4668076601667308,1.1292827781380126,0.6825297568170223
1901249000,0.01132997617069828,0.01062185333982821,5.032002874744999e-6,0.02292293165055796,"Parsley, dried leaves",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.04433380973667688,0.0199014807646422,0.05299970519001439
101251000,0.04914384929614406,0.011428801693313078,3.249391315461045e-6,0.005364452871687277,Parsnip,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.028628341422988642,0.08632280922153152,0.05702612350610057
1902274000,0.022955924112028847,0,1.2212551627599347e-4,0.532,"Pepper, black and white",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,1.0759710471842097,0.04032284580894855,0
802272000,1.2300129938391817,0.5148891833817627,6.459290235847078e-4,0.03701806508221914,"Pepper, nonbell",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,5.690874021301725,2.1605588192196312,2.56913497594969
802273000,0.09658409462952038,0,2.0430240368793186e-4,0.21152800000000002,"Pepper, nonbell, dried",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,1.7999798726874776,0.16965318130243834,0
9500275000,9.622942321636094e-4,0,1.0681465977016066e-7,0.011100000000000002,Peppermint,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,9.410767285338947e-4,0.0016903018914425395,0
401313000,0.25660782034818513,0.09164565342359525,3.133181486451341e-5,0.008996842020029918,Radicchio,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.2760448977244501,0.4507401890150157,0.45728296729385437
101316000,0.017353865209611304,0.004035782788496567,1.2782857113399686e-6,0.005976188628504058,"Radish, Oriental, roots",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.011262170735252352,0.03048264263383595,0.020137285947944717
101314000,0.12169431581084779,0.028301002516600195,7.834680051902381e-6,0.005223283059274455,"Radish, roots",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.06902643408890734,0.21376012171494407,0.14121309549035108
2202322000,0.02670970935921856,0.005876136059028084,2.06038697997012e-6,0.006322950819672133,Rhubarb,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.018152772688658402,0.0469164947068826,0.029320069560472613
101327000,0.19009085894911432,0.04420717848911697,1.3009818386477384e-5,0.00555267919813763,Rutabaga,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.1146213202598851,0.33390092935005306,0.22057990750260523
1901334000,0.02991963140080195,0.02804965623342971,1.735338621246513e-6,0.002993548294393343,Savory,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.015288976214455918,0.05255482975755867,0.13995895664259544
9500335000,0.14068930458978796,0,1.5616512809466465e-5,0.011100000000000002,Seaweed,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.13758726393421397,0.24712545259589802,0
301338000,5.500433846242262e-4,1.1703050327078888e-4,7.498191419197451e-8,0.011240421121651707,"Shallot, bulb",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,6.606184456218715e-4,9.661695376843029e-4,5.83945378753567e-4
1902354000,0.37463196715219427,0,4.323252900936322e-4,0.1154,"Spices, other",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,3.8089459868076916,0.6580535365450778,0
902356000,2.6729246568694225,0.7834433850600008,5.107959019277467e-4,0.014778400208868055,"Squash, summer",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,4.500301151256112,4.695081246648922,3.9091359212759116
801374000,0.46485908042278934,0.04980633137346766,1.0993917251998967e-4,0.021361290267454733,Tomatillo,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.9686048435248387,0.8165404682164683,0.24851791819530464
103387000,0.007516971259690718,0.0017481329297568428,8.674584833683089e-6,0.09362641429939839,Turmeric,veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.07642630640998148,0.013203810553458832,0.008722633136221335
101388000,0.0748893007014896,0.017416117225932125,5.250488872181436e-6,0.005688169763024975,"Turnip, roots",veg_oth,0.011350260455018097,56.93031742053883,20.0413441956833,0.046258752325459875,0.13154555269433943,0.08690094364869687
101050000,0.6088327687162609,0.14158902235203152,3.9196653649952885e-5,0.005223282974519296,"Beet, garden, roots",veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,0.2756868631771019,0.8536218083154159,0.7550021150504654
101078000,9.154544380234656,1.8309088760469312,5.844261132341806e-4,0.005320000000000001,Carrot,veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,4.11051931512298,12.835246605790854,9.76304554489545
101079000,1.263158906293192,0.2526317812586384,8.06400645777574e-5,0.005320000000000001,"Carrot, juice",veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,0.5671761331561421,1.7710281791390035,1.3471208855797416
802270000,4.713570175009911,1.9731224876318663,0.0024957411362642474,0.03732399950438623,"Pepper, bell",veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,17.55361698228985,6.608721644364586,10.521378187864297
802271000,0.019561081248183513,0.00818835937390661,4.137716394265763e-5,0.14910990281266812,"Pepper, bell, dried",veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,0.29102332654179724,0.027425865370037224,0.04366319184492973
902308000,0.28027373336409883,8.408212000922964,7.294404184534036e-5,8.395483870967742e-4,Pumpkin,veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,0.5130467070835093,0.3929613900415292,44.835522832455375
103366000,2.5623191029312054,2.5623191029312054,5.698597684919e-5,0.001112,Sweet potato,veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,0.4008067970020452,3.59253243010744,13.663180308833557
801375000,29.392927000774666,3.1492419687049495,0.006951427235683208,0.021361290460395418,Tomato,veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,48.892366841414784,41.2107310698603,16.79285800325899
801378000,0.04134670231250127,0.0044300035238629765,1.5183336023196712e-4,0.33168258278504886,"Tomato, dried",veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,1.0679090919803624,0.057970675379867845,0.02362232590236946
801379000,3.946289247067191,0.42281675578091793,9.628945762843945e-4,0.022038709421485954,"Tomato, juice",veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,6.7724502116115834,5.5329455579732265,2.2546066043148216
801376000,1.6411307175051253,0,0.0012078722080837722,0.0736,"Tomato, paste",veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,8.495482883289837,2.3009684148777736,0
801377000,17.699524894367084,0,0.0015724784513590588,0.008884297520661156,"Tomato, puree",veg_ro,0.014217816982005726,71.32347870982407,18.753460358527274,11.05991484733001,24.815846358779968,0
103015000,4.000229951651195e-6,0,3.774616982378067e-8,0.9436,"Arrowroot, flour",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,0.001300297784042239,8.99487698523477e-6,0
103082000,0.29828930843540197,0.06936961271740956,1.706214844250499e-4,0.04640754639927093,Cassava,veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,5.877649020911132,0.6707303499589284,0.06961946956174461
1500127000,5.890699103657682,94.25118565852291,0.0013100914806534686,0.0013082352941176472,"Corn, sweet",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,45.130646556702665,13.245766977111462,94.59066144483597
103139000,0.18810281853922495,0.043744839727211486,2.840352559942297e-5,0.012250943490997864,"Dasheen, corm",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,0.9784579884088879,0.42296611289505176,0.043902400756919244
2402283000,0.7199342813575449,0.5890371334021653,2.0621797555205515e-4,0.0157542000708939,Plantain,veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,7.103893663697729,1.6188370110052048,0.5911587390099057
2402284000,0.008719286947791824,0.00713396197685369,5.119982734317255e-6,0.0322961101453325,"Plantain, dried",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,0.1763755696233031,0.01960610125974811,0.007159657222326721
103296000,2.2735026440690826,0,3.273843807459479e-4,0.0144,"Potato, chips",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,11.277890890688488,5.112175263966061,0
103297000,1.5163136539276567,0,2.1834916616558255e-4,0.014399999999999998,"Potato, dry (granules/ flakes)",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,7.521794614872535,3.4095676880978454,0
103298000,0.1363169937976886,0,1.9629647106867163e-5,0.014400000000000003,"Potato, flour",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,0.6762113018023292,0.3065210262977743,0
103300000,22.32324286163964,3.016654549361673,1.4844956502990363e-4,5.858333308226192e-4,"Potato, tuber, w/o peel",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,5.113860329447438,50.19582021005709,3.0275199954356324
103299000,10.1490729986472,1.371496400542409,5.074536499323601e-5,4.404761885884354e-4,"Potato, tuber, w/peel",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,1.748100163782668,22.82110384662193,1.3764362834281962
902357000,0.6004047634338916,0.1759807135629551,1.5407587039240525e-4,0.01984527982006946,"Squash, winter",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,5.307677938740254,1.3500641347399591,0.17661456438080228
103371000,0.002681006414286858,0.006067540578343334,4.048319685573156e-7,0.004627419489183146,"Tanier, corm",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,0.013945841765722503,0.006028484158312313,0.006089394766112199
9500397000,0.29436989667976055,0.03977971719960497,2.1889345517106995e-4,0.06550761876687211,Water chestnut,veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,7.540544538136748,0.6619171999594077,0.03992299657249874
103407000,0.06050416960516653,0.06050416960516653,3.772313966542924e-5,0.031174000000000007,Yam bean,veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,1.2995044303321723,0.1360490694960199,0.060722094720998494
103406000,0.010156377866023034,0.010156377866023034,6.738959841663603e-6,0.033176000000000004,"Yam, true",veg_sta,0.0029028865762148,44.472314165247994,99.64111067506273,0.2321468533038871,0.022837529498205278,0.010192959308877795
